GM1,GM2,GM3,GM4,GM7,GM8,GM9,GM10,GM11
-2.99E-06,9.52E-03,1.06E-04,6.03E-05,9.53E-03,-1.51E-03,-1.42E-02,7.18E-02,4.16E-03
-2.94E-06,2.48E-02,-1.88E-05,8.73E-05,7.60E-03,-1.21E-03,-4.26E-02,2.21E-01,4.04E-03
-2.75E-06,3.47E-02,-1.31E-04,1.06E-04,1.67E-03,-1.02E-03,-5.91E-02,3.02E-01,3.75E-03
-2.47E-06,3.89E-02,-2.55E-04,1.07E-04,-2.33E-03,-8.61E-04,-6.37E-02,1.38E-01,3.34E-03
-2.19E-06,3.74E-02,-3.86E-04,8.77E-05,-1.75E-03,-6.34E-04,-5.47E-02,1.72E-02,2.87E-03
-1.88E-06,3.09E-02,-5.12E-04,5.01E-05,-1.26E-03,-2.60E-04,-3.18E-02,-3.32E-01,2.30E-03
-1.62E-06,2.07E-02,-6.11E-04,6.18E-05,-2.01E-03,2.56E-04,-8.10E-03,-2.79E-01,1.61E-03
-1.56E-06,8.41E-03,-6.56E-04,9.74E-05,-1.36E-03,8.31E-04,-3.42E-03,-9.61E-02,7.63E-04
-1.68E-06,-4.10E-03,-6.50E-04,7.63E-05,-8.43E-03,1.34E-03,-1.40E-02,-3.79E-01,-2.23E-04
-1.81E-06,-1.51E-02,-6.11E-04,3.22E-05,-9.73E-03,1.62E-03,-1.60E-02,-3.55E-01,-1.23E-03
-1.84E-06,-2.31E-02,-5.49E-04,5.09E-05,4.29E-03,1.51E-03,-7.67E-03,-2.80E-01,-2.10E-03
-1.70E-06,-2.69E-02,-4.81E-04,7.69E-05,6.96E-03,1.06E-03,-2.60E-03,3.59E-02,-2.76E-03
-1.46E-06,-2.56E-02,-4.30E-04,6.55E-05,5.83E-03,5.57E-04,5.60E-04,1.27E-01,-3.16E-03
-1.17E-06,-1.91E-02,-3.93E-04,4.98E-05,3.28E-04,2.46E-04,3.80E-03,2.42E-01,-3.35E-03
-9.10E-07,-7.85E-03,-3.57E-04,5.81E-05,-4.65E-03,1.72E-04,1.06E-03,3.66E-01,-3.46E-03
-7.98E-07,7.49E-03,-3.16E-04,9.09E-05,-4.19E-03,2.18E-04,-4.79E-03,5.85E-01,-3.54E-03
-9.29E-07,2.57E-02,-2.65E-04,1.06E-04,1.33E-03,2.17E-04,-2.95E-03,4.10E-01,-3.59E-03
-1.18E-06,4.55E-02,-1.95E-04,7.70E-05,6.30E-03,4.53E-05,1.92E-03,1.64E-01,-3.49E-03
-1.37E-06,6.53E-02,-1.03E-04,5.56E-05,1.43E-03,-1.69E-04,-6.67E-03,2.59E-01,-3.20E-03
-1.40E-06,8.35E-02,1.76E-06,8.25E-05,-2.14E-03,-1.47E-04,-1.97E-02,-7.61E-03,-2.72E-03
-1.28E-06,9.90E-02,8.39E-05,1.14E-04,-1.34E-03,1.77E-04,-2.57E-02,-3.40E-01,-2.15E-03
-1.13E-06,1.11E-01,9.93E-05,1.08E-04,2.34E-03,6.08E-04,-3.38E-02,-7.64E-01,-1.53E-03
-9.81E-07,1.17E-01,3.43E-05,7.07E-05,3.88E-03,8.98E-04,-4.03E-02,-7.80E-01,-8.52E-04
-7.34E-07,1.19E-01,-8.70E-05,5.40E-05,-2.22E-03,9.34E-04,-3.79E-02,-4.57E-01,-1.25E-04
-4.69E-07,1.14E-01,-2.24E-04,8.53E-05,-5.91E-03,7.87E-04,-3.41E-02,-4.30E-01,5.97E-04
-4.11E-07,1.04E-01,-3.37E-04,1.15E-04,9.58E-04,6.49E-04,-2.91E-02,-1.81E-01,1.21E-03
-6.13E-07,8.77E-02,-3.84E-04,1.15E-04,4.26E-03,7.30E-04,-1.16E-02,7.43E-02,1.58E-03
-9.79E-07,6.68E-02,-3.30E-04,9.81E-05,3.43E-03,1.23E-03,9.35E-03,1.93E-01,1.59E-03
-1.39E-06,4.25E-02,-1.76E-04,7.69E-05,1.09E-03,2.13E-03,1.84E-02,3.25E-01,1.23E-03
-1.78E-06,1.66E-02,4.01E-05,7.83E-05,-1.71E-03,3.02E-03,2.02E-02,6.63E-01,5.96E-04
-2.01E-06,-9.17E-03,2.63E-04,7.34E-05,-4.62E-03,3.43E-03,1.85E-02,7.61E-01,-2.47E-04
-1.99E-06,-3.30E-02,4.36E-04,5.61E-05,-9.12E-04,3.29E-03,1.53E-02,2.87E-01,-1.16E-03
-1.88E-06,-5.30E-02,5.20E-04,4.96E-05,2.28E-03,2.84E-03,1.64E-02,2.74E-02,-1.99E-03
-1.98E-06,-6.78E-02,4.99E-04,5.36E-05,1.03E-03,2.37E-03,2.36E-02,6.81E-02,-2.60E-03
-2.24E-06,-7.61E-02,3.81E-04,6.38E-05,-5.86E-03,2.03E-03,3.19E-02,-8.47E-02,-2.88E-03
-2.39E-06,-7.73E-02,2.08E-04,9.20E-05,-8.70E-03,1.76E-03,3.12E-02,-2.86E-01,-2.84E-03
-2.31E-06,-7.10E-02,3.86E-05,1.07E-04,-3.21E-03,1.41E-03,2.33E-02,-4.38E-02,-2.46E-03
-2.08E-06,-5.77E-02,-8.31E-05,8.55E-05,-4.06E-03,8.93E-04,2.33E-02,-8.05E-02,-1.79E-03
-1.98E-06,-3.82E-02,-1.40E-04,8.49E-05,-4.20E-03,3.54E-04,3.37E-02,-4.44E-02,-9.77E-04
-2.15E-06,-1.37E-02,-1.24E-04,9.99E-05,2.44E-03,6.96E-05,4.49E-02,-2.65E-02,-2.23E-04
-2.48E-06,1.43E-02,-3.68E-05,8.73E-05,9.30E-03,1.96E-04,5.09E-02,2.28E-02,3.57E-04
-2.78E-06,4.38E-02,7.05E-05,8.75E-05,2.60E-03,4.50E-04,4.02E-02,-2.45E-01,7.98E-04
-2.70E-06,7.32E-02,1.34E-04,9.92E-05,4.50E-03,3.71E-04,8.32E-03,1.80E-01,1.24E-03
-2.02E-06,1.00E-01,1.47E-04,8.63E-05,9.88E-03,-1.98E-04,-2.89E-02,4.68E-01,1.83E-03
-8.01E-07,1.23E-01,1.50E-04,8.72E-05,8.04E-03,-1.12E-03,-5.94E-02,3.04E-01,2.65E-03
5.26E-07,1.39E-01,1.72E-04,1.00E-04,7.78E-03,-2.17E-03,-6.80E-02,5.07E-01,3.66E-03
1.43E-06,1.48E-01,2.01E-04,7.82E-05,-2.10E-04,-2.94E-03,-4.87E-02,2.03E-01,4.69E-03
1.74E-06,1.48E-01,2.28E-04,5.71E-05,-7.86E-03,-3.12E-03,-2.19E-02,2.85E-02,5.55E-03
1.50E-06,1.39E-01,2.63E-04,7.54E-05,-2.63E-03,-2.82E-03,2.79E-03,-2.40E-02,6.06E-03
7.33E-07,1.23E-01,2.71E-04,7.89E-05,1.39E-03,-2.36E-03,2.49E-02,-1.28E-01,6.10E-03
-4.98E-07,9.95E-02,2.04E-04,5.60E-05,4.32E-03,-1.91E-03,3.58E-02,-1.34E-01,5.67E-03
-1.95E-06,6.89E-02,6.86E-05,5.39E-05,4.30E-03,-1.35E-03,3.54E-02,-4.57E-01,4.89E-03
-3.16E-06,3.25E-02,-1.03E-04,8.18E-05,-2.32E-03,-4.75E-04,2.60E-02,-4.15E-01,3.82E-03
-3.89E-06,-6.86E-03,-2.98E-04,8.10E-05,-6.65E-03,6.05E-04,4.75E-03,-5.25E-02,2.59E-03
-4.02E-06,-4.61E-02,-4.70E-04,5.39E-05,1.23E-04,1.46E-03,-1.93E-02,-1.39E-01,1.29E-03
-3.55E-06,-8.21E-02,-5.43E-04,5.32E-05,2.93E-03,1.68E-03,-3.73E-02,-4.38E-02,5.05E-05
-2.82E-06,-1.12E-01,-4.97E-04,8.26E-05,-1.52E-03,1.12E-03,-4.83E-02,2.95E-02,-9.61E-04
-2.33E-06,-1.33E-01,-3.60E-04,8.91E-05,-8.43E-03,3.24E-05,-4.58E-02,1.61E-01,-1.59E-03
-2.20E-06,-1.43E-01,-1.67E-04,9.24E-05,-9.53E-03,-1.16E-03,-2.67E-02,2.07E-01,-1.77E-03
-2.20E-06,-1.43E-01,3.82E-05,1.09E-04,-3.49E-03,-2.04E-03,-7.10E-04,1.36E-01,-1.46E-03
-2.15E-06,-1.31E-01,2.02E-04,1.08E-04,4.27E-03,-2.36E-03,2.20E-02,4.18E-02,-7.25E-04
-1.99E-06,-1.10E-01,3.13E-04,8.14E-05,5.28E-03,-2.22E-03,4.46E-02,-1.01E-01,3.79E-04
-1.63E-06,-8.15E-02,4.11E-04,7.63E-05,5.73E-03,-2.01E-03,6.19E-02,-1.26E-01,1.75E-03
-1.17E-06,-4.72E-02,5.27E-04,6.32E-05,-7.07E-04,-1.86E-03,5.99E-02,-1.31E-02,3.21E-03
-6.32E-07,-1.02E-02,6.62E-04,1.53E-05,-4.40E-03,-1.51E-03,4.70E-02,5.49E-02,4.57E-03
1.30E-07,2.70E-02,7.95E-04,-9.80E-06,-3.22E-03,-8.61E-04,3.56E-02,1.43E-02,5.78E-03
1.03E-06,6.22E-02,8.76E-04,3.35E-05,-1.92E-03,-1.23E-04,2.03E-02,-9.69E-02,6.77E-03
1.71E-06,9.36E-02,9.08E-04,1.01E-04,3.33E-04,5.96E-04,-1.81E-03,-9.00E-02,7.48E-03
1.80E-06,1.19E-01,9.03E-04,1.27E-04,2.33E-03,1.28E-03,-2.59E-02,-1.62E-01,7.92E-03
1.28E-06,1.38E-01,8.27E-04,1.15E-04,-9.11E-04,1.82E-03,-4.61E-02,-2.78E-02,7.96E-03
4.47E-07,1.49E-01,6.56E-04,1.07E-04,-9.25E-04,2.09E-03,-5.56E-02,1.95E-01,7.50E-03
-5.83E-07,1.52E-01,4.33E-04,1.01E-04,3.52E-03,2.08E-03,-4.82E-02,2.60E-01,6.48E-03
-1.78E-06,1.45E-01,2.18E-04,8.16E-05,5.67E-03,1.87E-03,-2.46E-02,5.63E-01,4.93E-03
-2.94E-06,1.29E-01,5.21E-05,7.78E-05,-1.08E-03,1.59E-03,4.93E-03,5.62E-01,2.96E-03
-3.81E-06,1.05E-01,-4.85E-05,7.82E-05,-7.65E-03,1.43E-03,2.73E-02,1.52E-01,8.14E-04
-4.18E-06,7.43E-02,-4.68E-05,9.25E-05,-1.06E-02,1.48E-03,3.28E-02,-3.22E-02,-1.18E-03
-3.93E-06,3.96E-02,8.48E-05,1.03E-04,-5.47E-03,1.59E-03,2.13E-02,-2.93E-02,-2.79E-03
-3.22E-06,3.15E-03,2.79E-04,8.35E-05,4.69E-03,1.53E-03,2.64E-03,-1.91E-01,-3.92E-03
-2.46E-06,-3.18E-02,4.22E-04,8.51E-05,6.78E-03,1.38E-03,-6.87E-03,-3.68E-01,-4.63E-03
-1.94E-06,-6.24E-02,4.74E-04,9.98E-05,-2.96E-03,1.55E-03,-7.21E-03,-4.30E-01,-5.09E-03
-1.63E-06,-8.61E-02,4.51E-04,8.59E-05,-9.21E-03,2.25E-03,-1.06E-02,-3.17E-01,-5.40E-03
-1.54E-06,-1.01E-01,3.66E-04,7.72E-05,-5.21E-04,3.00E-03,-1.42E-02,-2.86E-01,-5.62E-03
-1.66E-06,-1.07E-01,2.18E-04,6.70E-05,4.98E-03,3.40E-03,-1.44E-02,-2.10E-01,-5.81E-03
-1.73E-06,-1.04E-01,5.04E-05,5.03E-05,5.70E-03,3.69E-03,-1.63E-02,-1.15E-01,-5.87E-03
-1.58E-06,-9.25E-02,-4.38E-05,5.28E-05,1.51E-03,4.11E-03,-2.33E-02,3.83E-03,-5.71E-03
-1.26E-06,-7.48E-02,3.35E-06,8.90E-05,-8.05E-03,4.42E-03,-2.64E-02,1.41E-02,-5.27E-03
-1.11E-06,-5.28E-02,1.87E-04,1.09E-04,-1.30E-02,4.33E-03,-1.46E-02,-1.71E-01,-4.58E-03
-1.39E-06,-2.86E-02,4.32E-04,7.60E-05,-7.00E-03,4.01E-03,-1.69E-03,-1.53E-01,-3.81E-03
-2.11E-06,-4.30E-03,6.67E-04,4.06E-05,-1.17E-03,3.88E-03,-2.19E-03,-1.43E-01,-3.05E-03
-3.10E-06,1.87E-02,8.45E-04,4.02E-05,3.64E-03,3.91E-03,-3.21E-03,3.65E-02,-2.41E-03
-3.96E-06,3.88E-02,9.02E-04,5.06E-05,4.37E-03,3.49E-03,9.97E-04,1.77E-01,-2.01E-03
-4.51E-06,5.50E-02,8.21E-04,6.05E-05,5.50E-03,2.32E-03,1.41E-02,1.89E-01,-1.79E-03
-4.75E-06,6.64E-02,6.53E-04,8.08E-05,-2.27E-03,7.11E-04,4.53E-02,1.73E-01,-1.73E-03
-4.76E-06,7.25E-02,4.84E-04,6.60E-05,-8.66E-03,-1.10E-03,6.66E-02,2.66E-01,-1.82E-03
-4.59E-06,7.34E-02,3.62E-04,8.25E-06,-2.38E-03,-2.89E-03,5.33E-02,3.05E-01,-2.01E-03
-4.09E-06,6.90E-02,2.74E-04,-1.66E-05,1.47E-03,-4.28E-03,2.85E-02,1.05E-01,-2.29E-03
-3.24E-06,6.00E-02,1.77E-04,1.36E-05,-3.39E-04,-4.99E-03,1.00E-02,-5.37E-02,-2.64E-03
-2.40E-06,4.71E-02,4.75E-05,2.73E-05,-4.86E-04,-5.09E-03,-1.40E-02,-9.08E-02,-3.06E-03
-2.01E-06,3.15E-02,-1.04E-04,4.00E-05,-6.03E-04,-4.85E-03,-3.73E-02,-1.31E-01,-3.61E-03
-2.10E-06,1.45E-02,-2.37E-04,9.54E-05,2.93E-03,-4.53E-03,-3.74E-02,-1.47E-01,-4.36E-03
-2.36E-06,-2.28E-03,-3.24E-04,1.45E-04,5.79E-03,-4.43E-03,-2.84E-02,-1.24E-01,-5.26E-03
-2.51E-06,-1.76E-02,-3.58E-04,1.03E-04,9.57E-04,-4.36E-03,-2.82E-02,-7.72E-02,-6.26E-03
-2.41E-06,-3.02E-02,-3.14E-04,4.83E-05,-7.07E-03,-3.65E-03,-2.79E-02,-1.01E-01,-7.34E-03
-2.11E-06,-3.90E-02,-1.89E-04,7.15E-05,-4.89E-03,-1.95E-03,-2.35E-02,-4.00E-02,-8.34E-03
-1.88E-06,-4.36E-02,-4.67E-06,1.18E-04,-3.31E-04,3.88E-04,-1.53E-02,2.41E-01,-9.16E-03
-1.72E-06,-4.37E-02,1.98E-04,1.05E-04,-6.71E-04,2.56E-03,-3.53E-03,2.37E-01,-9.65E-03
-1.21E-06,-3.96E-02,3.49E-04,4.18E-05,-5.99E-03,3.93E-03,6.50E-03,1.49E-01,-9.68E-03
-2.97E-07,-3.21E-02,4.02E-04,5.94E-05,-7.39E-03,4.47E-03,1.14E-02,4.22E-02,-9.31E-03
7.21E-07,-2.22E-02,3.84E-04,1.33E-04,1.50E-03,4.55E-03,1.32E-02,6.03E-03,-8.60E-03
1.71E-06,-1.11E-02,3.27E-04,1.11E-04,6.46E-03,4.52E-03,1.56E-02,1.06E-02,-7.59E-03
2.69E-06,-3.43E-04,2.28E-04,5.09E-05,5.21E-03,4.36E-03,2.04E-02,4.29E-03,-6.37E-03
3.29E-06,8.69E-03,9.45E-05,6.68E-05,-2.76E-03,3.82E-03,2.81E-02,4.48E-02,-5.04E-03
3.07E-06,1.49E-02,-3.46E-05,1.05E-04,-9.07E-03,2.66E-03,3.00E-02,6.72E-02,-3.60E-03
2.18E-06,1.74E-02,-1.31E-04,7.98E-05,-3.92E-03,1.07E-03,2.31E-02,1.57E-01,-2.19E-03
1.12E-06,1.59E-02,-2.22E-04,4.79E-05,3.17E-03,-1.64E-04,1.91E-02,-1.99E-02,-9.65E-04
1.70E-07,1.03E-02,-3.38E-04,6.65E-05,4.92E-03,-6.87E-04,1.63E-02,-1.22E-01,-7.11E-05
-5.81E-07,1.17E-03,-4.48E-04,8.21E-05,-4.97E-04,-8.89E-04,8.68E-03,-1.13E-01,2.92E-04
-9.99E-07,-1.10E-02,-5.08E-04,8.99E-05,-8.69E-03,-1.11E-03,3.46E-04,-1.82E-01,8.50E-05
-9.73E-07,-2.50E-02,-5.27E-04,1.13E-04,-1.06E-02,-1.26E-03,-1.06E-02,-8.32E-02,-5.27E-04
-6.85E-07,-3.96E-02,-5.37E-04,1.34E-04,-6.33E-03,-1.19E-03,-2.34E-02,-7.29E-02,-1.42E-03
-3.79E-07,-5.34E-02,-5.86E-04,9.26E-05,-3.07E-04,-8.44E-04,-3.42E-02,-1.69E-01,-2.47E-03
-2.17E-07,-6.50E-02,-6.81E-04,3.72E-05,2.01E-03,-1.72E-04,-4.64E-02,-7.07E-02,-3.52E-03
-2.01E-07,-7.35E-02,-7.46E-04,2.98E-05,5.87E-03,6.66E-04,-5.38E-02,-6.95E-02,-4.56E-03
-3.00E-07,-7.81E-02,-7.06E-04,5.27E-05,5.57E-03,1.34E-03,-4.86E-02,-1.56E-01,-5.60E-03
-5.59E-07,-7.85E-02,-5.31E-04,9.88E-05,1.01E-03,1.62E-03,-3.94E-02,-2.07E-01,-6.63E-03
-9.46E-07,-7.48E-02,-2.36E-04,1.34E-04,-7.50E-03,1.38E-03,-2.99E-02,-1.61E-01,-7.57E-03
-1.56E-06,-6.71E-02,7.83E-05,1.03E-04,-6.00E-03,6.97E-04,-1.43E-02,-5.30E-02,-8.36E-03
-2.69E-06,-5.62E-02,2.91E-04,6.77E-05,2.11E-03,-5.88E-05,4.57E-03,1.85E-02,-9.01E-03
-4.22E-06,-4.28E-02,3.38E-04,5.40E-05,3.80E-03,-7.81E-04,1.93E-02,-1.78E-01,-9.50E-03
-5.67E-06,-2.80E-02,2.05E-04,3.62E-05,-1.70E-03,-1.73E-03,2.70E-02,-2.76E-01,-9.82E-03
-6.42E-06,-1.25E-02,-3.80E-05,8.51E-06,-4.02E-03,-2.29E-03,2.91E-02,3.75E-01,-1.00E-02
-6.02E-06,2.78E-03,-2.52E-04,1.61E-05,-8.04E-04,-1.72E-03,3.13E-02,7.62E-01,-1.01E-02
-4.66E-06,1.72E-02,-3.34E-04,4.32E-05,8.18E-04,-5.63E-04,3.35E-02,7.97E-01,-1.01E-02
-3.26E-06,3.02E-02,-2.74E-04,5.98E-05,-1.70E-03,4.37E-04,2.48E-02,5.36E-01,-1.01E-02
-2.54E-06,4.10E-02,-1.19E-04,7.62E-05,-9.28E-03,1.33E-03,5.36E-03,3.84E-01,-1.00E-02
-2.51E-06,4.93E-02,7.27E-05,6.68E-05,-9.05E-03,2.19E-03,-1.05E-02,3.06E-01,-9.71E-03
-3.06E-06,5.48E-02,2.10E-04,4.26E-05,-6.89E-04,2.66E-03,-1.87E-02,2.26E-01,-9.19E-03
-4.16E-06,5.77E-02,2.11E-04,4.44E-05,2.00E-03,2.51E-03,-2.69E-02,1.87E-01,-8.45E-03
-5.62E-06,5.80E-02,8.75E-05,8.28E-05,-3.37E-03,2.02E-03,-3.73E-02,1.05E-01,-7.57E-03
-7.03E-06,5.57E-02,-9.54E-05,1.12E-04,-7.37E-03,1.80E-03,-4.82E-02,4.11E-02,-6.61E-03
-7.84E-06,5.08E-02,-3.02E-04,1.02E-04,-3.41E-03,2.07E-03,-5.98E-02,-2.60E-01,-5.64E-03
-7.56E-06,4.35E-02,-4.82E-04,5.20E-05,-1.48E-03,2.65E-03,-6.04E-02,-6.64E-01,-4.69E-03
-6.22E-06,3.40E-02,-5.75E-04,8.88E-07,-2.85E-04,3.39E-03,-3.80E-02,-1.33E+00,-3.73E-03
-4.17E-06,2.27E-02,-5.73E-04,1.86E-05,2.25E-03,4.07E-03,6.15E-03,-3.77E-01,-2.85E-03
-1.77E-06,1.04E-02,-5.06E-04,7.72E-05,-1.42E-04,4.13E-03,5.46E-02,5.97E-02,-2.13E-03
5.72E-07,-2.03E-03,-4.32E-04,7.85E-05,-7.41E-03,3.19E-03,8.38E-02,-1.83E-01,-1.72E-03
2.62E-06,-1.34E-02,-3.85E-04,4.27E-05,-3.53E-03,1.67E-03,9.19E-02,4.80E-02,-1.75E-03
4.39E-06,-2.25E-02,-3.36E-04,3.01E-05,3.50E-03,6.97E-04,7.87E-02,-1.43E-01,-2.21E-03
5.67E-06,-2.88E-02,-2.30E-04,4.98E-05,6.14E-05,8.86E-04,4.71E-02,-2.12E-01,-3.18E-03
6.19E-06,-3.17E-02,-8.11E-05,7.82E-05,-1.76E-03,1.57E-03,1.65E-02,2.30E-01,-4.65E-03
6.05E-06,-3.12E-02,3.95E-05,7.76E-05,1.33E-03,2.19E-03,-1.30E-02,3.43E-01,-6.57E-03
5.58E-06,-2.73E-02,6.49E-05,8.03E-05,5.27E-03,3.11E-03,-5.36E-02,2.55E-01,-8.80E-03
4.93E-06,-2.07E-02,-1.67E-05,1.09E-04,3.80E-03,4.22E-03,-7.75E-02,6.90E-01,-1.12E-02
3.88E-06,-1.18E-02,-2.07E-04,1.32E-04,-1.67E-03,4.65E-03,-7.49E-02,8.46E-01,-1.36E-02
2.49E-06,-1.40E-03,-5.39E-04,8.92E-05,-8.88E-03,4.12E-03,-6.53E-02,5.58E-01,-1.56E-02
1.07E-06,9.71E-03,-9.81E-04,3.25E-05,-6.04E-03,3.24E-03,-2.92E-02,1.33E-01,-1.68E-02
6.83E-09,2.06E-02,-1.42E-03,2.63E-05,-6.10E-04,2.57E-03,2.01E-02,1.10E-01,-1.71E-02
-3.78E-07,3.04E-02,-1.72E-03,3.35E-05,-3.46E-04,2.29E-03,5.89E-02,-2.11E-02,-1.64E-02
-3.14E-07,3.81E-02,-1.76E-03,2.17E-05,2.10E-04,2.28E-03,8.39E-02,-2.40E-01,-1.47E-02
-9.13E-08,4.29E-02,-1.51E-03,5.48E-05,4.97E-04,2.45E-03,7.14E-02,-2.23E-01,-1.24E-02
2.62E-07,4.45E-02,-9.85E-04,9.71E-05,1.32E-04,2.66E-03,4.35E-02,-1.84E-01,-9.72E-03
4.71E-07,4.23E-02,-3.35E-04,7.47E-05,5.01E-04,2.67E-03,2.64E-02,-2.18E-01,-6.90E-03
1.43E-07,3.64E-02,2.68E-04,3.45E-05,-5.92E-03,2.15E-03,7.82E-03,-7.26E-01,-4.09E-03
-6.38E-07,2.72E-02,6.61E-04,2.88E-05,-1.08E-02,9.93E-04,-7.83E-03,-1.94E-01,-1.39E-03
-1.35E-06,1.51E-02,7.37E-04,4.96E-05,-1.29E-03,-6.19E-04,-1.38E-02,6.36E-01,1.13E-03
-1.68E-06,8.11E-04,4.84E-04,8.49E-05,6.17E-03,-2.39E-03,-1.85E-02,4.47E-01,3.40E-03
-1.50E-06,-1.48E-02,5.21E-06,1.07E-04,7.92E-03,-3.94E-03,-2.78E-02,3.67E-01,5.21E-03
-8.29E-07,-3.08E-02,-5.30E-04,1.05E-04,3.97E-04,-4.94E-03,-3.68E-02,-7.34E-02,6.41E-03
5.74E-08,-4.57E-02,-9.38E-04,9.07E-05,-3.35E-03,-5.40E-03,-4.28E-02,-8.48E-02,6.91E-03
7.80E-07,-5.85E-02,-1.05E-03,5.72E-05,4.93E-04,-5.53E-03,-4.54E-02,-1.79E-01,6.60E-03
1.08E-06,-6.78E-02,-8.46E-04,4.21E-05,-3.41E-03,-5.44E-03,-4.03E-02,-3.64E-01,5.48E-03
9.09E-07,-7.29E-02,-3.72E-04,5.77E-05,-1.09E-02,-5.19E-03,-2.39E-02,-5.89E-01,3.50E-03
4.36E-07,-7.32E-02,2.65E-04,3.39E-05,-9.07E-03,-4.93E-03,-6.14E-03,-1.09E+00,8.23E-04
-3.86E-08,-6.85E-02,9.08E-04,2.34E-05,-4.69E-03,-4.88E-03,2.74E-03,-5.65E-01,-2.17E-03
-4.27E-07,-5.90E-02,1.41E-03,6.24E-05,-6.38E-03,-5.02E-03,8.51E-03,-8.04E-02,-5.14E-03
-1.06E-06,-4.51E-02,1.69E-03,7.99E-05,-1.02E-03,-5.12E-03,1.03E-02,-5.02E-01,-7.67E-03
-2.07E-06,-2.80E-02,1.77E-03,7.50E-05,3.82E-03,-5.14E-03,8.09E-03,-3.33E-01,-9.47E-03
-3.14E-06,-8.77E-03,1.73E-03,5.53E-05,5.05E-03,-5.18E-03,1.11E-02,5.69E-02,-1.05E-02
-3.77E-06,1.14E-02,1.60E-03,3.64E-05,6.76E-03,-5.00E-03,1.44E-02,3.05E-01,-1.07E-02
-4.00E-06,3.13E-02,1.44E-03,3.43E-05,-1.41E-03,-4.26E-03,7.49E-03,5.49E-01,-1.03E-02
-4.11E-06,5.01E-02,1.31E-03,3.87E-05,-8.49E-03,-3.03E-03,-3.24E-03,6.73E-01,-9.26E-03
-4.00E-06,6.71E-02,1.25E-03,4.82E-05,-5.92E-03,-1.42E-03,-8.32E-03,6.14E-01,-7.79E-03
-3.83E-06,8.13E-02,1.18E-03,7.90E-05,-7.43E-06,6.66E-04,-1.97E-02,6.06E-01,-5.93E-03
-3.70E-06,9.20E-02,1.02E-03,9.69E-05,9.78E-04,3.01E-03,-4.57E-02,6.72E-01,-3.80E-03
-3.43E-06,9.82E-02,7.24E-04,5.65E-05,4.30E-03,5.04E-03,-7.62E-02,5.52E-01,-1.50E-03
-3.07E-06,9.93E-02,3.49E-04,-1.72E-06,6.99E-03,6.43E-03,-8.35E-02,3.47E-01,8.58E-04
-2.67E-06,9.47E-02,-5.80E-06,1.12E-05,7.26E-03,7.18E-03,-5.06E-02,4.26E-01,3.25E-03
-2.38E-06,8.38E-02,-2.56E-04,8.08E-05,2.17E-03,7.28E-03,-8.56E-03,3.87E-01,5.70E-03
-2.49E-06,6.67E-02,-3.88E-04,1.08E-04,-1.93E-03,6.66E-03,2.78E-02,3.40E-01,8.16E-03
-2.83E-06,4.42E-02,-4.00E-04,6.51E-05,-8.45E-04,5.16E-03,5.63E-02,1.45E-01,1.05E-02
-3.18E-06,1.76E-02,-3.15E-04,2.58E-05,-1.05E-03,2.55E-03,5.71E-02,-3.14E-01,1.24E-02
-3.45E-06,-1.16E-02,-1.59E-04,3.70E-05,-1.37E-03,-9.10E-04,4.71E-02,-9.92E-01,1.35E-02
-3.49E-06,-4.16E-02,2.72E-05,7.38E-05,-8.17E-04,-4.10E-03,4.63E-02,-1.42E+00,1.39E-02
-3.11E-06,-7.07E-02,1.97E-04,6.76E-05,-4.26E-03,-5.89E-03,4.99E-02,-1.56E+00,1.35E-02
-2.21E-06,-9.67E-02,3.33E-04,3.72E-05,-7.84E-03,-5.96E-03,5.65E-02,-1.44E+00,1.25E-02
-1.15E-06,-1.18E-01,4.54E-04,2.77E-05,-6.79E-03,-5.00E-03,6.23E-02,-3.44E-01,1.11E-02
-3.76E-07,-1.33E-01,5.53E-04,4.59E-05,-2.08E-03,-3.89E-03,6.34E-02,-2.89E-01,9.31E-03
7.02E-08,-1.41E-01,6.06E-04,6.51E-05,5.28E-03,-2.84E-03,5.38E-02,-2.89E-01,7.35E-03
2.25E-07,-1.41E-01,6.00E-04,3.22E-05,7.47E-03,-1.77E-03,3.12E-02,2.60E-01,5.25E-03
7.15E-08,-1.33E-01,5.38E-04,1.03E-05,4.76E-03,-9.26E-04,8.81E-03,4.24E-01,3.11E-03
-4.66E-07,-1.18E-01,4.51E-04,2.95E-05,-4.31E-03,-5.19E-04,1.73E-03,3.18E-01,1.07E-03
-1.40E-06,-9.71E-02,3.55E-04,4.55E-05,-2.94E-03,-1.86E-04,6.39E-03,-1.26E-02,-6.83E-04
-2.52E-06,-7.19E-02,2.13E-04,4.15E-05,2.44E-03,5.12E-04,1.10E-02,-1.35E-01,-1.96E-03
-3.58E-06,-4.45E-02,2.11E-05,4.34E-05,2.14E-03,1.74E-03,1.83E-02,-1.03E-01,-2.67E-03
-4.20E-06,-1.66E-02,-1.41E-04,7.70E-05,2.25E-03,3.40E-03,2.75E-02,-2.48E-01,-2.75E-03
-4.53E-06,1.00E-02,-2.37E-04,9.72E-05,-1.29E-03,4.94E-03,3.15E-02,-4.25E-01,-2.14E-03
-5.04E-06,3.42E-02,-2.75E-04,6.50E-05,-4.11E-03,5.54E-03,2.86E-02,-5.75E-01,-7.53E-04
